ruta,carpeta,nombre,tipo,categoria,bytes,sha256,estado
10-CRM-EXPORT/assets/favicons/maskable-512.png,10-CRM-EXPORT,maskable-512.png,png,crm-export,2097,22d71bf42932d00ce3fbe675edf4118c19c6212fd533746daafe45f27d042ced,final
10-CRM-EXPORT/assets/favicons/og-image-1200x630.png,10-CRM-EXPORT,og-image-1200x630.png,png,crm-export,28334,a7ec758d2eaa25511f1849b09e447bc4ac3c9135bb994e25357f169988a67af4,final
10-CRM-EXPORT/assets/favicons/pwa-192.png,10-CRM-EXPORT,pwa-192.png,png,crm-export,748,91201ee767f049cdc73242976425ee56b5a47298de9f46f476b4e4a639ef50e5,final
10-CRM-EXPORT/assets/favicons/pwa-512.png,10-CRM-EXPORT,pwa-512.png,png,crm-export,2087,d33a8725fe28d3eb1e4229051dc5df5d710d89bdd32d66765300dda46b627217,final
10-CRM-EXPORT/assets/favicons/site.webmanifest,10-CRM-EXPORT,site.webmanifest,webmanifest,crm-export,546,be688f8bab25150e1659c203b4518f7ce57caa6bd95fcbb9c2f8fb77c876adbd,final
10-CRM-EXPORT/assets/icons/bell.svg,10-CRM-EXPORT,bell.svg,svg,crm-export,277,13fa2f15599798e4ef79d0f819397d495cf115586a5570960b0801cc60cb9499,final
10-CRM-EXPORT/assets/icons/calendar.svg,10-CRM-EXPORT,calendar.svg,svg,crm-export,343,b188c1dea32d8158257803959137ecda18c23c96169952b4752047799528dc67,final
10-CRM-EXPORT/assets/icons/company.svg,10-CRM-EXPORT,company.svg,svg,crm-export,322,b52d68dbfdfeede4ed110e14b86da3730bd475c00164675c08b0f03761cbd603,final
10-CRM-EXPORT/assets/icons/contact.svg,10-CRM-EXPORT,contact.svg,svg,crm-export,265,8dc080b8fea37ae36389b244a52a4fe8be7faa54bed6afc1f8912c5285ec7625,final
10-CRM-EXPORT/assets/icons/dashboard.svg,10-CRM-EXPORT,dashboard.svg,svg,crm-export,402,bd8a892831c18c7991c34d0e86663a1722bbf54914fd60c348fbc3e9af8820e8,final
10-CRM-EXPORT/assets/icons/funnel.svg,10-CRM-EXPORT,funnel.svg,svg,crm-export,236,f2a1a15a11971ccaf978ecdb77bd3bd37405bbab19d0262decafc54b98184d44,final
10-CRM-EXPORT/assets/icons/lost.svg,10-CRM-EXPORT,lost.svg,svg,crm-export,262,d202534ac8d04f0cae3ccf5c93a32f13178adf2fa1680fa258cd5c0206f50f4b,final
10-CRM-EXPORT/assets/icons/message.svg,10-CRM-EXPORT,message.svg,svg,crm-export,236,32b6229018f2e797c9c41d308854ce206344a7a6dcaf851bb916b87b6eb7eba3,final
10-CRM-EXPORT/assets/icons/next-step.svg,10-CRM-EXPORT,next-step.svg,svg,crm-export,246,37aca5e8850fa6c8d52a18c14fbc9b53aaac273407e87a82a36e70069dafa63c,final
10-CRM-EXPORT/assets/icons/opportunity.svg,10-CRM-EXPORT,opportunity.svg,svg,crm-export,329,5fb7d2bc8bfbf6d2d1cdbda1d8687063f16173c8c82179d7f17fb3eacedbc391,final
10-CRM-EXPORT/assets/icons/phone.svg,10-CRM-EXPORT,phone.svg,svg,crm-export,277,8f0ba3791d530036415b84195b3a3aac51dd1ae412977da0c5de0672094d2c8c,final
10-CRM-EXPORT/assets/icons/pipeline.svg,10-CRM-EXPORT,pipeline.svg,svg,crm-export,347,3e8060fecea0003d1106878323c46f94a46b6978f078ae01be8224dbffa6f50e,final
10-CRM-EXPORT/assets/icons/quote.svg,10-CRM-EXPORT,quote.svg,svg,crm-export,292,e424b3f1ef060d7e95e292624f7d882fa6e7d804e0045b2f52a2336b72504b3a,final
10-CRM-EXPORT/assets/icons/search.svg,10-CRM-EXPORT,search.svg,svg,crm-export,256,b70fa184cd11971c047b4881e21d61dc743a925668a06c68f6b2869ec5746298,final
10-CRM-EXPORT/assets/icons/send.svg,10-CRM-EXPORT,send.svg,svg,crm-export,240,f793e9f8ca0e07cc56ace0af32d06238d6ff5ff7bca9acc323197f33eac3edc1,final
10-CRM-EXPORT/assets/icons/settings.svg,10-CRM-EXPORT,settings.svg,svg,crm-export,332,1ad8b7eb1518ce2b6a3e1f16f1ad79325777c719d3423b84c41c1c783f9307c0,final
10-CRM-EXPORT/assets/icons/tag.svg,10-CRM-EXPORT,tag.svg,svg,crm-export,265,4a8656e37b8cc2bd1ff9d378d93e76620d79083a41214a200c155ca66cc4f63f,final
10-CRM-EXPORT/assets/icons/task-check.svg,10-CRM-EXPORT,task-check.svg,svg,crm-export,284,374c86e26c9e25f55dbd18b888bf6559f6689a7b21498110de4de600aaa4e100,final
10-CRM-EXPORT/assets/icons/whatsapp.svg,10-CRM-EXPORT,whatsapp.svg,svg,crm-export,363,536c0806f96d96701438b67703ffc7df138500ec3553e94df59bc558e4ce4582,final
10-CRM-EXPORT/assets/icons/won.svg,10-CRM-EXPORT,won.svg,svg,crm-export,340,a30c512211c838d815badf4b009137bf953778e0749e3eb9fe8e8aaa90ebfd33,final
10-CRM-EXPORT/assets/logos/takto-isotype-color.svg,10-CRM-EXPORT,takto-isotype-color.svg,svg,crm-export,215,08eb32fb82b3892c69f68ff0a9c5c3f7b5ed62e8794380c49bb9f7aa5d3fa424,final
10-CRM-EXPORT/assets/logos/takto-isotype-master.svg,10-CRM-EXPORT,takto-isotype-master.svg,svg,crm-export,258,60bed349f15d60ceaf4bee91bf9fa1bb1c5ba5c72ed0932abbe0f688c19f2888,final
10-CRM-EXPORT/assets/logos/takto-isotype-negative.svg,10-CRM-EXPORT,takto-isotype-negative.svg,svg,crm-export,274,dd710bb467ead99c5025aae01a009eb338e20f54a9af5bf07cab24b2447a04d8,final
10-CRM-EXPORT/assets/logos/takto-lockup-horizontal-negative.svg,10-CRM-EXPORT,takto-lockup-horizontal-negative.svg,svg,crm-export,497,c739503ac032865ec49bbeff120d068d94609123b4bd2b9664c6ec39ff5bfddc,final
10-CRM-EXPORT/assets/logos/takto-lockup-horizontal-primary.svg,10-CRM-EXPORT,takto-lockup-horizontal-primary.svg,svg,crm-export,451,b79d063ed8063e140787a5b16f80bfd3c9944e00b3f7cca0f5335c7fdf533bf2,final
10-CRM-EXPORT/assets/logos/takto-wordmark-negative.svg,10-CRM-EXPORT,takto-wordmark-negative.svg,svg,crm-export,368,539b000bb78261610df78fc99d313e85236950b910863b451c081ed81df0fc0a,final
10-CRM-EXPORT/assets/logos/takto-wordmark-primary-outlined.svg,10-CRM-EXPORT,takto-wordmark-primary-outlined.svg,svg,crm-export,3024,b566c978d7841532fc5d9e8ae637f817a46a9541a85b5d883d3fe0719477f33e,final
10-CRM-EXPORT/assets/logos/takto-wordmark-primary.svg,10-CRM-EXPORT,takto-wordmark-primary.svg,svg,crm-export,323,aeb88ba93c658a4a9a3affb1d676a0b0fcdff7659b3d78a1a9071bdb721d9b69,final
10-CRM-EXPORT/fonts/Archivo-Bold.ttf,10-CRM-EXPORT,Archivo-Bold.ttf,ttf,crm-export,111948,bed60488c2f5c0b24e01d931760b6f3e9a82619dcd081ed9bff643d9f4fd9e3d,final
10-CRM-EXPORT/fonts/Archivo-ExtraBold.ttf,10-CRM-EXPORT,Archivo-ExtraBold.ttf,ttf,crm-export,111948,745c7f810c448f256b66e1beaf8d6ccc2be98c01e531a1da8b1e8cf805a5b857,final
10-CRM-EXPORT/fonts/Archivo-Medium.ttf,10-CRM-EXPORT,Archivo-Medium.ttf,ttf,crm-export,112136,bf52802dc93c0d9933f92a8d0da0126124f8c37a838b3cc513190036df14587d,final
10-CRM-EXPORT/fonts/Archivo-OFL.txt,10-CRM-EXPORT,Archivo-OFL.txt,txt,crm-export,4388,108b4e57c9c796d3d38d0428ca7ee39de47ad93187302718d9b2d8864b9b716b,final
10-CRM-EXPORT/fonts/Archivo-Regular.ttf,10-CRM-EXPORT,Archivo-Regular.ttf,ttf,crm-export,110708,01170409e32e22123a354fbaa7dcb5ca5300790bb77c05d569ec8fdc394e78c9,final
10-CRM-EXPORT/fonts/Archivo-SemiBold.ttf,10-CRM-EXPORT,Archivo-SemiBold.ttf,ttf,crm-export,111872,f3a513d89abf3bf1d5aa906b15f21eefe7a7c98a6cf6463929a0a4032639d264,final
10-CRM-EXPORT/fonts/IBMPlex-OFL.txt,10-CRM-EXPORT,IBMPlex-OFL.txt,txt,crm-export,4456,7e6b2818edbd8f6a01ae80641cc8f16a51080d08fb4e532be3a0b6f74adb07da,final
10-CRM-EXPORT/fonts/IBMPlexMono-Medium.ttf,10-CRM-EXPORT,IBMPlexMono-Medium.ttf,ttf,crm-export,129916,4fc14a73ca53ba9d32fd759ae1ca1a3133326035d0dd337862b3ee1633cc156e,final
10-CRM-EXPORT/fonts/IBMPlexMono-Regular.ttf,10-CRM-EXPORT,IBMPlexMono-Regular.ttf,ttf,crm-export,128812,a7fdc993f9f0387caedba4e42521136fa97e4c0837ae6239bf0413ccf8af00c2,final
10-CRM-EXPORT/fonts/IBMPlexSans-Bold.ttf,10-CRM-EXPORT,IBMPlexSans-Bold.ttf,ttf,crm-export,205220,e129a20e8ff7c907ffd07124b573e88c323b7b18afc934d4aa539a3e0f2fe100,final
10-CRM-EXPORT/fonts/IBMPlexSans-Medium.ttf,10-CRM-EXPORT,IBMPlexSans-Medium.ttf,ttf,crm-export,205292,6f7a8c4219e021ff7c9131bc5f1f7af97bcd1436a59578d444a8cb92e9791742,final
10-CRM-EXPORT/fonts/IBMPlexSans-Regular.ttf,10-CRM-EXPORT,IBMPlexSans-Regular.ttf,ttf,crm-export,205252,6dbe082463cf749cfa057d45c3048c90f4df031496498e5b5bdfd0b6babb9d16,final
10-CRM-EXPORT/fonts/IBMPlexSans-SemiBold.ttf,10-CRM-EXPORT,IBMPlexSans-SemiBold.ttf,ttf,crm-export,205284,5311c66fd6d04ae45671236f7eae667b671c06c1dc7e88d52c206e5fadd0fb21,final
10-CRM-EXPORT/motion/takto-logo-motion.svg,10-CRM-EXPORT,takto-logo-motion.svg,svg,crm-export,3612,e2201a64b74bd0d9a8405ef8772a66bfb03d7e2617221be9efcafeeb3ecb6378,final
10-CRM-EXPORT/motion/takto-motion.css,10-CRM-EXPORT,takto-motion.css,css,crm-export,996,5d19242ed5b25115cc6cbaa245ac5f98fa3d7aeb2ecd638f7ef056373321663d,final
10-CRM-EXPORT/tokens/takto-tokens.css,10-CRM-EXPORT,takto-tokens.css,css,crm-export,5942,472922a623646eb77fb15290d2846ac29e64ef17621b2c271ac91e1aef94e109,final
10-CRM-EXPORT/tokens/takto-tokens.json,10-CRM-EXPORT,takto-tokens.json,json,crm-export,5636,ccfc00bcea1a61dba48f1b656ae949e53362ee32d27f7d1f835e1a065b010e34,final
10-CRM-EXPORT/tokens/takto.tailwind.preset.js,10-CRM-EXPORT,takto.tailwind.preset.js,js,crm-export,3202,c3b1a06a2f42af73d45241d806cb89fb61e8610923ccfe852960460985bee07c,final
99-NO-USAR/NO-USAR.md,99-NO-USAR,NO-USAR.md,md,no-usar,1225,987874f142f12ec0a158d59a8b4759fb4cbd9983258d1a5f39768472d4782157,final
99-NO-USAR/RECHAZADO-isotipo-canal-abierto.svg,99-NO-USAR,RECHAZADO-isotipo-canal-abierto.svg,svg,no-usar,331,9fcce858c96fbaafe4af8699cda30cc2b8aaf14ac3230b78d7db3aaaad46527e,final
